,reviewer_name,review_date,review,mojo_name,rt_name
567,Camille S,"Dec 18, 2020",I enjoyed this so did many other little girls,Frozen,Frozen - Movie Reviews
568,EGhaa K,5d ago,"I think the dress could be better, but the rest of the movie is pretty magical to me.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
569,JACOBJORDAN B,"Nov 15, 2021",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,Beauty and the Beast,Beauty and the Beast - Movie Reviews
570,Dale R,"Nov 15, 2021","A live action remake of the 1991 animated film of the same name. There are some big names in this film: Emma Watson as Belle, Dan Stevens as Beast, Luke Evans as Gaston, Josh Gad as LeFou, Ewan McGregor as Lumiere, Ian McKellen as Cogsworth, etc. They all do a great job with what they are given, except for the music. With the exception of ""Gaston"", all the songs in this film feel unemotional and over processed. Some of this, I feel, is due to the fact that there is limited musical theater experience with the actors chosen for this film. Ewan McGreagor is good, but he can't hold a candle (pun intended) to Jerry Orbach's many years of musical acting experience. The CGI for the Beast's face was lacking and I'm sure it hid a great facial performance from Stevens. There were a couple of scenes where Watson felt like a stick saying, or singing, lines. The added material didn't feel necessary to the story, though some of the plot holes from the original film were plugged. Nostalgia fueled the success of this film and maybe that will be enough for you to enjoy it as well.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
571,Justin C,"Nov 09, 2021",A commendable remaster of a classic.,Beauty and the Beast,Beauty and the Beast - Movie Reviews
572,Guilherme G,"Nov 08, 2021","Bad live action, Disney trying to change the original story inserting an ambiguous character.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
573,"Nov 06, 2021",A fabulous movie about love. Very interesting and intriguing. Very beautiful music.,FLAG THIS REVIEW,Beauty and the Beast,Beauty and the Beast - Movie Reviews
574,Jon S,"Nov 04, 2021","It's mostly just a visually and vocally inferior cut-and-paste facsimile of the excellent animated version, but with some bizarre and extraneous changes/additions that undermine the characters and mess up the pacing. Just watch the animated one.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
575,Joey V,"Oct 06, 2021",Beauty and the beast has always been one of my all time favorites so I was eager to see it in live action it goes without saying that it couldn't capture the magic of the original but is good enough Emma Watson is very charming as belle the songs are great love the humor this movie got a few laughs out of me Josh Gad is perfectly cast he is hilarious and was born to play Lefou the biggest downside of this movie is the final battle between Gaston and the beast it was very underwhelming and disappointing but if you want to watch it be my guest ;),Beauty and the Beast,Beauty and the Beast - Movie Reviews
576,Valerie R,"Oct 03, 2021","The movie was 5/5 stars. Production was incredible, all the details were nearly the same from the animated version, certain things were changed but it fit the characters better. I think the cast made the movie much better. Emma played the character of Belle to a T.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
577,Ivan T,"Sep 28, 2021","This movie was mostly bad, I won't lie. It's pretty much like how the NC described it: a bland remake. This remake is almost pretty much just a copy and paste of the original, and any differences that were added were pretty pointless and logicless. I will admit that I liked Maurice's song, tis probably the only good scene in the movie, but everything else was crap. This indeed is one of the worst Disney remakes ever made (at least so far, oh boy do I hope that Disney stops screwing up, oh who am I kidding, with all the money they're making now from these remakes, they probably won't even care).",Beauty and the Beast,Beauty and the Beast - Movie Reviews
578,Billy S,"Sep 28, 2021","The leads personality is nonexistent because she is written too perfect and boring, some plot points feel pathetic, and Emma Watson's robotic performance makes this film a real drag. Why it's so highly rated is honestly beyond me.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
579,sarah J,"Sep 25, 2021","This was always my favorite Disney movie. I think the performances are wonderful, I loved the new songs (especially Dan Steven's singing Evermore), and the backstory for Belle and the Beast was also a nice additon.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
580,Meli Z,"Sep 17, 2021",Finished too quickly. Not much romance.,Beauty and the Beast,Beauty and the Beast - Movie Reviews
581,JAKEJACOBJORDANJAKE B,"Sep 16, 2021",👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🌟🌟🌟🌟🌟,Beauty and the Beast,Beauty and the Beast - Movie Reviews
582,Mikhail P,"Sep 16, 2021","Hey, I loved it! It is epic!!",Beauty and the Beast,Beauty and the Beast - Movie Reviews
583,Laurence G,"Aug 12, 2021","There's a lot to like here and it could have been a great movie - with MUCH better songs or (preferably) no songs at all. The ""tunes"" seem to have been randomly generated by computer program and add nothing to the style or substance of the film. The rest of it, though, is engaging, quite moving and at times, gripping.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
584,Robert P,"Aug 11, 2021","A live action, sing along, movie of the Beauty and the Beast, is second only to the Original Movie from Black and white days.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
585,Emil N,"Aug 11, 2021","This was my all time favorite! They managed to keep it original and still with new mixes. I loved every second of it,",Beauty and the Beast,Beauty and the Beast - Movie Reviews
586,Mohamed A,"Jul 28, 2021",A great example for a perfect live action Disney movie ... plus the CGI was extraordinary,Beauty and the Beast,Beauty and the Beast - Movie Reviews
587,huyqiwd s,"Jun 25, 2021",did not like do not watch it the original is a bit better but it still sucks,Beauty and the Beast,Beauty and the Beast - Movie Reviews
588,Andrew H,"Jun 13, 2021","It's not perfect, but it's charming enough to warrant appropriate nostalgia for those who want an extra treat with the original.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
589,Urainia S,"Jun 07, 2021","I really love the moral behind ""Beauty and the Beast"", and it's the only Disney romance which still gets me. It's an important lesson about the ideas behind the curse of Beauty. In my mythological soup, this stands for The Judgment of Paris, where Aphrodite was chosen as the fairest (Athena DID NOT like this) because of her ability to provide a beautiful wife for the shepherd prince. The Beast becomes a Beast in mind because he has objectified his kingdom through beauty. Beast is a stand-in for Mercury, and/or Dionysus, and that's why the beautiful Athena-like witch shows up in ugly drag to test his hospitality. When he turns the witch away based on exterior appearances, not recognizing the beauty of her wisdom, she curses his kingdom to be physical objects until Beauty reappears. Then it's up to Beauty to reverse the curse through her wisdom, by seeing past the objectification of the Beast as a horrible animal to locked up in a mansion with his material things. It's important here that Belle is the hero. The Beast can't fix himself, he's the victim, and only someone who reads books and doesn't just stare at the covers can put it all together before the rose loses her last petal...",Beauty and the Beast,Beauty and the Beast - Movie Reviews
590,Ariane G,"May 28, 2021","By over-explaining the original tale, this remake loses all the charm of the original. The Beast is especially badly written : while in the original he tried to become better for Belle and expresses remorse when his beastly nature surfaces, in this one the improvement is largely lost. There is no chemistry between these two. And I won't mention Belle's ballgown, the worst disappointment of all live-action dresses.",Beauty and the Beast,Beauty and the Beast - Movie Reviews
