,reviewer_name,review_date,review,mojo_name,rt_name
986,Mojo W,"Oct 19, 2021","Skyfall, directed by Sam Mendes is a masterpiece. Being Daniel Craig's third entry into the series, Skyfall honestly blew my mind. Everything about this movie is brilliant, the action, the performances and the ending is gut wrenching and powerful. Silva is my favourite Bond villain of all time and he is such a well written character and well acted by Javier Bardem, he is just so memorable and he steals every scene he is in, yes, even the ones with Judy Dench. Overall, Skyfall is one of the best entries in the Bond series and nothing can ruin it for me.",Skyfall,Skyfall - Movie Reviews
987,Pedro B,"Oct 19, 2021","Not only the best 007 movie, but in my opinion, one of, if not THE best spy movie ever",Skyfall,Skyfall - Movie Reviews
988,David F,"Oct 19, 2021","This is a great 007 and how the old version of spies is not relevant anymore and how spies really work now. This is definitely a great movie to watch, but predictable just because its a bond film.",Skyfall,Skyfall - Movie Reviews
989,JESSICA S,"Oct 17, 2021","Daniel Craig's best Bond movie, imo. I love this one from start to finish. And it's on my top fav of all movies, even not Bond movies.",Skyfall,Skyfall - Movie Reviews
990,George P,"Oct 14, 2021",Skyfall is such a fantastic bond film. It does a great job at telling a story that feels like it actually impacts the characters by the end. A(Quality) 9.5(Entertaintment),Skyfall,Skyfall - Movie Reviews
991,Ben B,"Oct 12, 2021",Daniel Craig's best performance yet as our most meaningfull James Bond to ever grace the silver screen.,Skyfall,Skyfall - Movie Reviews
992,Justin J,"Oct 10, 2021","An extraordinary entry in the Bond franchise. It has a darker and more serious tone than other films. Daniel Craig is wonderful again as Bond. Javier Bardem plays an excellent and magnetic villain. The cinematography here felt much more memorable here than in other Bond films; just incredible. Adele's 'Skyfall' song is contender for best Bond song ever (deservedly winning the Oscar for Best Original Song). For me, Casino Royale is just slightly above Skyfall, but its a damn good movie.",Skyfall,Skyfall - Movie Reviews
993,Nathan D,"Oct 10, 2021","Skyfall is an incredible movie with many astonishing aspects that make this film feel like a genuine spy thriller. Sam Mendes does a magnificent job directing this movie, as he creates this obscure yet exciting tone throughout the whole screen duration. The solid script helps support Mendes' vision with a prominent central story. Skyfall nailed down the story perfectly, as this is the first Daniel Craig Bond movie to feel like the world of a spy. Both Casino Royale and Quantum of Solace struggled to capture the elements of a James Bond. However, the screenwriters perfected it here in this movie. Having the central storyline being an attack on MI6 while mixing in some of the personal elements of the characters is excellent for this franchise. Where the script falls flat was the misuse of the Bond girl. The poor treatment of Sévérine is very noticeable throughout the film and makes Skyfall suffer significantly. It is not necessarily wrong to not have a Bond girl, but to have one and completely butcher her character arc is wrong. Skyfall is visually stunning, with the exquisite cinematography stealing the spotlight at times. Roger Deakins does an extraordinary job here as the director of photography. Many shots were remarkable and captured the worldbuilding exquisitely. The editing is also the most potent of the first three installments. There are a few scenes with slightly choppy editing, but it is not as detrimental as the first two films. The score is also very compelling as it elevates a lot of the scenes. Thomas Newman knows how and when to make the music match sonically with what is on screen. The cast of Skyfall is strong, with a lot of great performances all around. Daniel Craig is smooth and has a lot of fun quips that make this movie special. While he may be exceptional in the role, his performance in Casino Royale edges his performance here just by a bit. Javier Bardem is phenomenal in this film and had the best performance out of everyone. The emotion Bardem put into creating Silva was comprehensive, and Bardem never overacts in any of his scenes. Naomie Harris and Ben Whishaw are both prominent in their respective roles. They each stand out in all the sequences their characters are present in. Lastly, there is Judi Dench, who knocks it out of the park. It is Dench's most excellent performance in all the Bond films, as we really get to spend time with the character and not just see her tell people to eliminate the enemies. Dench still keeps that aspect alive in her performance, as it is an influential aspect of M's character arc. However, it never becomes too over-the-top. Skyfall is the complete embodiment of James Bond as the film holds every aspect a spy thriller needs to be a great film. The story is easy to follow yet has this slight complexity to it that still makes it shocking. The cast is perfect, with no bad actors bringing down the film. What does bring down the film is a messy subplot that looms its gloomy shadow over the film. If it were not for that terrible treatment of Sévérine, the film would have been perfect. Read more reviews like this at postcreditreviews.com",Skyfall,Skyfall - Movie Reviews
994,"Oct 10, 2021","It's not as impressive or exciting as Casino Royale, but Skyfall demonstrates director Sam Mendes' fresh new gift for directing action, and Javier Bardem delivers one of the better Bond villains.",FLAG THIS REVIEW,Skyfall,Skyfall - Movie Reviews
995,Dominic R,"Oct 09, 2021","Best bond film. Judy Dench and Bond have great chemistry. Naomi Harris and Bond have great chemistry. Q and Bind have great chemistry..... The list goes on! The villain actually has a CLEAR MOTIVE! Unbelievable stuff! What a villain he is too by the way... They kept the focus of the film beautifully. My favourite line: ""Welcome to Scotland.""",Skyfall,Skyfall - Movie Reviews
996,Noah C,"Oct 09, 2021","Second best Daniel Craig Bond movie. Gets about everything right, the villain, the emotion, the action, the script. Felt like I was watching Casino Royale all over again.",Skyfall,Skyfall - Movie Reviews
997,Mara L,"Oct 09, 2021",Overrated Bond.Villain is rip off of Heath Ledgers Joker.,Skyfall,Skyfall - Movie Reviews
998,Jorge M,"Oct 09, 2021","Skyfall is all the good elements of James Bond but with steroids. It really feels like one of the biggest Blockbusters ever made. Daniel Craig and Judi Dench are the best of the film. All this is the result of have one of the greatest filmmaker in the last years, Sam Mendes created a incredible film to watch in the big screen with a lot of popcorn and with friends. But I keep my position that Casino Royale is the best of the franchise.",Skyfall,Skyfall - Movie Reviews
999,Atomic C,"Oct 08, 2021","I was really looking forward to this one. After the first half hour to 40 minutes it just dragged. However I loved the extended cameo reunion segment where Ana De Armas plays a ""rookie"" agent. She played a different sort of Bond girl compared to anyone else I can think of. She was charming and fun. I loved them both in Knives Out. It appeared Craig was enjoying this segment as much as I. I personally don't think any Bond movie should end like this and I actually regretted watching this outing. Rami Malek when we didn't know who he was was engaging but when we could see his face much less so. The two great stunts in the film were already available to the public on You Tube and the trailer. I am a bit surprised by the current audience score.",Skyfall,Skyfall - Movie Reviews
1000,Lucas H,Verified,"Oct 07, 2021",Skyfall,Skyfall - Movie Reviews
1001,nigel d,Verified,"Oct 07, 2021",Skyfall,Skyfall - Movie Reviews
1002,Jack B,"Oct 06, 2021","Amazing directing, a great villain, and amazing action and characters. I didn't like how bond was a creep (he can seduce women but this took it slightly too far) and it is slightly slow near the beginning for a re-watch, but amazing movie nonetheless. Felt like The Dark Knight for the 007 franchise.",Skyfall,Skyfall - Movie Reviews
1003,Andrew M,"Oct 06, 2021",A huge bounce back after the failure of Quantum of Solace. Roger Deakins's cinematography is brilliant and Javier Bardem's performance is outstanding. This is one of the best Bond films ever made if not the best.,Skyfall,Skyfall - Movie Reviews
1004,Alex J,"Oct 05, 2021","This one if probably my favourite out of all of Craigs Bind films. Not only does it have probably the best bond themes to date, but the story, action and feel of bond is just perfect in this. I really like how suspenseful and thrilling it went. Never was boring, kept me entertained all the way through. Definitely worth a watch.",Skyfall,Skyfall - Movie Reviews
1005,Lequisha S,"Oct 05, 2021","The Dark Knight of the Craig Bond films. Sam Mendes and Roger Deakins offer by far the best cinematography for a Bond film. You like that shot of the burning city in 1917? They got you covered with Bond's family estate. You like that shot in Shang-Chi of them fighting against the backdrop of neon advertisement billboard? They got you covered. Like the meditative wide shots of the landscapes in 2049? Oh do they have you covered in Macau. Like Adele? Covered. This film challenges Bond in a way no other film has. He's weary, battered, and no longer as fit for superspy espionage as he was in his earlier years. But the one woman who has been a constant in his hectic life, his boss and surrogate mother figure, and the person who gave the ""take-the-shot"" order than made Bond end up in the drink, Judi Dench's M is at risk. The best bond villain to date, Javier Bardem's Anderson Silva, is not trying to take over the world. He's got a personal vendetta against the one person Bond has any real attachment to. What's more, he's a dark mirror to Bond. A former 00 and M's previous favorite, Silva was the Bond before Bond who also suffered from ""mother's"" decision to prioritize the mission over the agent. He's not only a formidable foe for Bond, but he's an effective foil. This is also the best fusion of the modern, gritty, grounded Bond and the gadget-laden, seductive, classy elements of early Bond. It pays homage to hallmarks of the olden days (Moneypenny, Q, etc.) yet breaks new ground (we visit Bond's home, we change M's, etc.) This is truly prestige bond. Doesn't get better.",Skyfall,Skyfall - Movie Reviews
